nodes,split,n,line_consumers,line_searchers,search_segments,time_taken
2,4000,114000,2,2,3,752784017
2,4000,114000,1,3,4,741796377
2,4000,114000,2,2,3,756255107
2,4000,114000,1,3,4,723654572
2,4000,114000,2,2,3,681795035
2,4000,114000,1,3,4,749703341
2,4000,114000,2,2,3,678949238
2,4000,114000,1,3,4,794759613
2,4000,114000,2,2,3,726671299
2,4000,114000,1,3,4,731373238
2,4000,114000,2,2,3,689426854
2,4000,114000,1,3,4,709734685
2,4000,114000,2,2,3,666519160
2,4000,114000,1,3,4,728892196
2,4000,114000,2,2,3,850688257
2,4000,114000,1,3,4,747849566
2,4000,114000,2,2,3,821750665
2,4000,114000,1,3,4,746733986
2,4000,114000,2,2,3,786862913
2,4000,114000,1,3,4,796788659
2,4000,114000,2,2,3,720320069
2,4000,114000,1,3,4,839024399
2,4000,114000,2,2,3,765837415
2,4000,114000,1,3,4,724846736
2,4000,114000,2,2,3,705188674
2,4000,114000,1,3,4,714062395
2,4000,114000,2,2,3,711608197
2,4000,114000,1,3,4,744640200
2,4000,114000,2,2,3,694890673
2,4000,114000,1,3,4,802218529
2,4000,114000,2,2,3,694399991
2,4000,114000,1,3,4,706254909
2,4000,114000,2,2,3,670238551
2,4000,114000,1,3,4,724877132
2,4000,114000,2,2,3,665045140
2,4000,114000,1,3,4,778610143
2,4000,114000,2,2,3,717246893
2,4000,114000,1,3,4,753185089
2,1000,113000,2,2,3,879025031
2,1000,113000,1,3,4,749243056
2,1000,113000,2,2,3,788253639
2,1000,113000,1,3,4,834128635
2,1000,113000,2,2,3,763525329
2,1000,113000,1,3,4,768833219
2,1000,113000,2,2,3,854175138
2,1000,113000,1,3,4,778748702
2,1000,113000,2,2,3,755580864
2,1000,113000,1,3,4,791254574
2,1000,113000,2,2,3,772323258
2,1000,113000,1,3,4,771873236
2,1000,113000,2,2,3,836277687
2,1000,113000,1,3,4,765914788
2,1000,113000,2,2,3,742830243
2,1000,113000,1,3,4,765574508
2,1000,113000,2,2,3,756451301
2,1000,113000,1,3,4,745622748
2,1000,113000,2,2,3,853183510
2,1000,113000,1,3,4,819318177
2,1000,113000,2,2,3,775808559
2,1000,113000,1,3,4,775512097
2,1000,113000,2,2,3,832899365
2,1000,113000,1,3,4,742185607
2,1000,113000,2,2,3,799534188
2,1000,113000,1,3,4,756217605
2,1000,113000,2,2,3,820223353
2,1000,113000,1,3,4,754513443
2,1000,113000,2,2,3,750422586
2,1000,113000,1,3,4,858992346
2,1000,113000,2,2,3,758411265
2,1000,113000,1,3,4,751057355
2,1000,113000,2,2,3,811517797
2,1000,113000,1,3,4,809306374
2,1000,113000,2,2,3,820883386
2,1000,113000,1,3,4,752266097
2,1000,113000,2,2,3,807741167
2,1000,113000,1,3,4,776947826
2,1000,113000,2,2,3,797598699
2,1000,113000,1,3,4,753249829
2,1000,113000,2,2,3,875771452
2,1000,113000,1,3,4,810275896
2,1000,113000,2,2,3,851520008
2,1000,113000,1,3,4,775554731
2,1000,113000,2,2,3,829926457
2,1000,113000,1,3,4,772901181
2,1000,113000,2,2,3,897143150
2,1000,113000,1,3,4,799890653
2,1000,113000,2,2,3,818297733
2,1000,113000,1,3,4,761782481
2,1000,113000,2,2,3,824307104
2,1000,113000,1,3,4,761124423
2,1000,113000,2,2,3,767043396
2,1000,113000,1,3,4,778586852
2,1000,113000,2,2,3,806964682
2,1000,113000,1,3,4,784730046
2,1000,113000,2,2,3,777627200
2,1000,113000,1,3,4,770149731
2,2000,113000,2,2,3,710907505
2,2000,113000,1,3,4,729491830
2,2000,113000,2,2,3,681231718
2,2000,113000,1,3,4,749264372
2,2000,113000,2,2,3,661869328
2,2000,113000,1,3,4,725940605
2,2000,113000,2,2,3,685503768
2,2000,113000,1,3,4,709058073
2,2000,113000,2,2,3,760064503
2,2000,113000,1,3,4,744736915
2,2000,113000,2,2,3,680274434
2,2000,113000,1,3,4,736903376
2,2000,113000,2,2,3,696861690
2,2000,113000,1,3,4,713750144
2,2000,113000,2,2,3,637810919
2,2000,113000,1,3,4,689294216
2,2000,113000,2,2,3,692937814
2,2000,113000,1,3,4,775059707
2,2000,113000,2,2,3,782555335
2,2000,113000,1,3,4,690095965
2,2000,113000,2,2,3,680015869
2,2000,113000,1,3,4,706489000
2,2000,113000,2,2,3,679280439
2,2000,113000,1,3,4,738243572
2,2000,113000,2,2,3,651634487
2,2000,113000,1,3,4,761701556
2,2000,113000,2,2,3,796649706
2,2000,113000,1,3,4,745612089
2,2000,113000,2,2,3,685164277
2,2000,113000,1,3,4,676394377
2,2000,113000,2,2,3,648501309
2,2000,113000,1,3,4,700650558
2,2000,113000,2,2,3,791844339
2,2000,113000,1,3,4,748123922
2,2000,113000,2,2,3,712475476
2,2000,113000,1,3,4,691350500
2,2000,113000,2,2,3,761081000
2,2000,113000,1,3,4,730277395
2,2000,113000,2,2,3,694685004
2,2000,113000,1,3,4,727185271
2,2000,113000,2,2,3,802671315
2,2000,113000,1,3,4,816222500
2,2000,113000,2,2,3,798044773
2,2000,113000,1,3,4,737944742
2,2000,113000,2,2,3,634646950
2,2000,113000,1,3,4,751112619
2,2000,113000,2,2,3,698325050
2,2000,113000,1,3,4,769117444
2,2000,113000,2,2,3,817930215
2,2000,113000,1,3,4,710830922
2,2000,113000,2,2,3,713649875
2,2000,113000,1,3,4,755981936
2,2000,113000,2,2,3,745369314
2,2000,113000,1,3,4,738753992
2,2000,113000,2,2,3,689858717
2,2000,113000,1,3,4,721979622
2,2000,113000,2,2,3,748718030
2,2000,113000,1,3,4,766671535
2,2000,113000,2,2,3,778074459
2,2000,113000,1,3,4,707237063
2,3000,113000,2,2,3,757343055
2,3000,113000,1,3,4,681696740
2,3000,113000,2,2,3,827396860
2,3000,113000,1,3,4,773085137
2,3000,113000,2,2,3,745384315
2,3000,113000,1,3,4,725431370
2,3000,113000,2,2,3,745128908
2,3000,113000,1,3,4,735105657
2,3000,113000,2,2,3,643964377
2,3000,113000,1,3,4,707540630
2,3000,113000,2,2,3,697263946
2,3000,113000,1,3,4,736339664
2,3000,113000,2,2,3,699137458
2,3000,113000,1,3,4,783418666
2,3000,113000,2,2,3,726637744
2,3000,113000,1,3,4,721700924
2,3000,113000,2,2,3,758695884
2,3000,113000,1,3,4,750629044
2,3000,113000,2,2,3,784591881
2,3000,113000,1,3,4,716207105
2,3000,113000,2,2,3,728152423
2,3000,113000,1,3,4,726157721
2,3000,113000,2,2,3,756507751
2,3000,113000,1,3,4,714124372
2,3000,113000,2,2,3,800924914
2,3000,113000,1,3,4,779766384
2,3000,113000,2,2,3,674132425
2,3000,113000,1,3,4,727558315
2,3000,113000,2,2,3,729580255
2,3000,113000,1,3,4,699497081
2,3000,113000,2,2,3,709538096
2,3000,113000,1,3,4,717775470
2,3000,113000,2,2,3,882418749
2,3000,113000,1,3,4,725082011
2,3000,113000,2,2,3,656865006
2,3000,113000,1,3,4,784631357
2,3000,113000,2,2,3,790020961
2,3000,113000,1,3,4,728896933
2,3000,113000,2,2,3,755346379
2,3000,113000,1,3,4,743080124
2,3000,113000,2,2,3,756577622
2,3000,113000,1,3,4,705299206
2,3000,113000,2,2,3,749213448
2,3000,113000,1,3,4,790563751
2,3000,113000,2,2,3,760849278
2,3000,113000,1,3,4,711791363
2,3000,113000,2,2,3,748110895
2,3000,113000,1,3,4,778109592
2,3000,113000,2,2,3,678442766
2,3000,113000,1,3,4,683427351
2,3000,113000,2,2,3,665634117
2,3000,113000,1,3,4,724149992
2,3000,113000,2,2,3,676598860
2,3000,113000,1,3,4,721019971
2,3000,113000,2,2,3,722361746
2,3000,113000,1,3,4,739777199
2,3000,113000,2,2,3,673262383
2,3000,113000,1,3,4,728750084
2,3000,113000,2,2,3,800320148
2,3000,113000,1,3,4,723584306
2,3000,113000,2,2,3,798900210
2,3000,113000,1,3,4,723067571
2,4000,113000,2,2,3,840085109
2,4000,113000,1,3,4,746344756
2,4000,113000,2,2,3,647262564
2,4000,113000,1,3,4,725279389
2,4000,113000,2,2,3,738738202
2,4000,113000,1,3,4,747532182
2,4000,113000,2,2,3,672999870
2,4000,113000,1,3,4,785654959
2,4000,113000,2,2,3,748990411
2,4000,113000,1,3,4,767941071
2,4000,113000,2,2,3,633927309
2,4000,113000,1,3,4,731123357
2,4000,113000,2,2,3,727502260
2,4000,113000,1,3,4,707399308
2,4000,113000,2,2,3,747337963
2,4000,113000,1,3,4,802730922
2,4000,113000,2,2,3,633144113
2,4000,113000,1,3,4,741754533
2,4000,113000,2,2,3,676609124
2,4000,113000,1,3,4,734421545
2,4000,113000,2,2,3,670744233
2,4000,113000,1,3,4,718364841
2,4000,113000,2,2,3,706792173
2,4000,113000,1,3,4,726133641
2,4000,113000,2,2,3,720637452
2,4000,113000,1,3,4,830628333
2,4000,113000,2,2,3,783968561
2,4000,113000,1,3,4,757414901
2,4000,113000,2,2,3,777710099
2,4000,113000,1,3,4,756523146
2,4000,113000,2,2,3,771113331
2,4000,113000,1,3,4,734248246
2,4000,113000,2,2,3,761857485
2,4000,113000,1,3,4,715080471
2,4000,113000,2,2,3,753856964
2,4000,113000,1,3,4,756995274
2,4000,113000,2,2,3,760873358
2,4000,113000,1,3,4,738060011
2,4000,113000,2,2,3,693622716
2,4000,113000,1,3,4,743548699
2,4000,113000,2,2,3,699535372
2,4000,113000,1,3,4,725226886
2,4000,113000,2,2,3,819886231
2,4000,113000,1,3,4,742187975
2,4000,113000,2,2,3,707449441
2,4000,113000,1,3,4,705689224
2,4000,113000,2,2,3,778509085
2,4000,113000,1,3,4,715853799
2,4000,113000,2,2,3,697203548
2,4000,113000,1,3,4,722777819
2,4000,113000,2,2,3,770445798
2,4000,113000,1,3,4,757474904
2,4000,113000,2,2,3,791745256
2,4000,113000,1,3,4,706642166
2,4000,113000,2,2,3,744098989
2,4000,113000,1,3,4,703932955
2,4000,113000,2,2,3,756708682
2,4000,113000,1,3,4,759516187
2,4000,113000,2,2,3,824978585
2,4000,113000,1,3,4,760816513
2,4000,113000,2,2,3,799369969
2,4000,113000,1,3,4,786985682
2,4000,113000,2,2,3,663754288
2,4000,113000,1,3,4,773134877
2,1000,112000,2,2,3,925815862
2,1000,112000,1,3,4,722350298
2,1000,112000,2,2,3,847049395
2,1000,112000,1,3,4,728262166
2,1000,112000,2,2,3,779959814
2,1000,112000,1,3,4,770548435
2,1000,112000,2,2,3,816081178
2,1000,112000,1,3,4,757321738
2,1000,112000,2,2,3,868167266
2,1000,112000,1,3,4,785554297
2,1000,112000,2,2,3,768723477
2,1000,112000,1,3,4,747585869
2,1000,112000,2,2,3,790501379
2,1000,112000,1,3,4,765403974
2,1000,112000,2,2,3,741054236
2,1000,112000,1,3,4,750216524
2,1000,112000,2,2,3,868587681
2,1000,112000,1,3,4,763873899
2,1000,112000,2,2,3,766468631
2,1000,112000,1,3,4,747855883
2,1000,112000,2,2,3,849350823
2,1000,112000,1,3,4,764694991
2,1000,112000,2,2,3,753616557
2,1000,112000,1,3,4,788889591
2,1000,112000,2,2,3,800114874
2,1000,112000,1,3,4,842260215
2,1000,112000,2,2,3,848024048
2,1000,112000,1,3,4,787954414
2,1000,112000,2,2,3,769686683
2,1000,112000,1,3,4,772395103
2,1000,112000,2,2,3,858140067
2,1000,112000,1,3,4,763705338
2,1000,112000,2,2,3,795757556
2,1000,112000,1,3,4,747127558
2,1000,112000,2,2,3,853415627
2,1000,112000,1,3,4,728302036
2,1000,112000,2,2,3,904922608
2,1000,112000,1,3,4,783634993
2,1000,112000,2,2,3,731801548
2,1000,112000,1,3,4,751703175
2,1000,112000,2,2,3,760518867
2,1000,112000,1,3,4,781249876
2,1000,112000,2,2,3,752333206
2,1000,112000,1,3,4,789866217
2,1000,112000,2,2,3,804245207
2,1000,112000,1,3,4,801584156
2,1000,112000,2,2,3,837920662
2,1000,112000,1,3,4,770035252
2,1000,112000,2,2,3,837248788
2,1000,112000,1,3,4,781849116
2,1000,112000,2,2,3,824978584
2,1000,112000,1,3,4,743109730
2,1000,112000,2,2,3,749962300
2,1000,112000,1,3,4,766352572
2,1000,112000,2,2,3,731108356
2,1000,112000,1,3,4,748988832
2,1000,112000,2,2,3,802284453
2,1000,112000,1,3,4,790639939
2,1000,112000,2,2,3,820856937
2,1000,112000,1,3,4,721591183
2,1000,112000,2,2,3,812169934
2,1000,112000,1,3,4,757041067
2,1000,112000,2,2,3,865073168
2,1000,112000,1,3,4,731227968
2,1000,112000,2,2,3,889200263
2,1000,112000,1,3,4,822413855
2,2000,112000,2,2,3,733220301
2,2000,112000,1,3,4,740320384
2,2000,112000,2,2,3,669775897
2,2000,112000,1,3,4,721940147
2,2000,112000,2,2,3,736896665
2,2000,112000,1,3,4,753045741
2,2000,112000,2,2,3,719228568
2,2000,112000,1,3,4,691645383
2,2000,112000,2,2,3,753795382
2,2000,112000,1,3,4,693355466
2,2000,112000,2,2,3,734309038
2,2000,112000,1,3,4,730612148
2,2000,112000,2,2,3,669788924
2,2000,112000,1,3,4,797129729
2,2000,112000,2,2,3,783094572
2,2000,112000,1,3,4,712739963
2,2000,112000,2,2,3,674109135
2,2000,112000,1,3,4,770912400
2,2000,112000,2,2,3,679170302
2,2000,112000,1,3,4,734887356
2,2000,112000,2,2,3,842285874
2,2000,112000,1,3,4,690411771
2,2000,112000,2,2,3,731251653
2,2000,112000,1,3,4,732364471
2,2000,112000,2,2,3,636478619
2,2000,112000,1,3,4,728058076
2,2000,112000,2,2,3,749449513
2,2000,112000,1,3,4,724342632
2,2000,112000,2,2,3,682225714
2,2000,112000,1,3,4,754085527
2,2000,112000,2,2,3,706603479
2,2000,112000,1,3,4,768795323
2,2000,112000,2,2,3,698839417
2,2000,112000,1,3,4,688718267
2,2000,112000,2,2,3,688756557
2,2000,112000,1,3,4,797300658
2,2000,112000,2,2,3,652135039
2,2000,112000,1,3,4,737960532
2,2000,112000,2,2,3,645051140
2,2000,112000,1,3,4,702680789
2,2000,112000,2,2,3,777712073
2,2000,112000,1,3,4,782038994
2,2000,112000,2,2,3,655497965
2,2000,112000,1,3,4,749568729
2,2000,112000,2,2,3,673783065
2,2000,112000,1,3,4,708353828
2,2000,112000,2,2,3,729259714
2,2000,112000,1,3,4,751437899
2,2000,112000,2,2,3,642619838
2,2000,112000,1,3,4,722805452
2,2000,112000,2,2,3,816560411
2,2000,112000,1,3,4,711021589
2,2000,112000,2,2,3,797029065
2,2000,112000,1,3,4,708643974
2,2000,112000,2,2,3,694935280
2,2000,112000,1,3,4,715816691
2,2000,112000,2,2,3,638574378
2,2000,112000,1,3,4,686849886
2,2000,112000,2,2,3,783939350
2,2000,112000,1,3,4,688468386
2,2000,112000,2,2,3,690887846
2,2000,112000,1,3,4,758301523
2,2000,112000,2,2,3,801633500
2,2000,112000,1,3,4,719763857
2,2000,112000,2,2,3,634867224
2,2000,112000,1,3,4,735540283
2,2000,112000,2,2,3,769919983
2,2000,112000,1,3,4,712010058
2,3000,112000,2,2,3,750143888
2,3000,112000,1,3,4,723615886
2,3000,112000,2,2,3,755805480
2,3000,112000,1,3,4,686071032
2,3000,112000,2,2,3,634543918
2,3000,112000,1,3,4,766224671
2,3000,112000,2,2,3,772683670
2,3000,112000,1,3,4,765286336
2,3000,112000,2,2,3,748670264
2,3000,112000,1,3,4,752931656
2,3000,112000,2,2,3,741160425
2,3000,112000,1,3,4,733953363
2,3000,112000,2,2,3,798681909
2,3000,112000,1,3,4,737144176
2,3000,112000,2,2,3,729823030
2,3000,112000,1,3,4,732659748
2,3000,112000,2,2,3,801539154
2,3000,112000,1,3,4,723000462
2,3000,112000,2,2,3,703609255
2,3000,112000,1,3,4,764780259
2,3000,112000,2,2,3,822731238
2,3000,112000,1,3,4,720314147
2,3000,112000,2,2,3,780710640
2,3000,112000,1,3,4,755957067
2,3000,112000,2,2,3,771745335
2,3000,112000,1,3,4,698360973
2,3000,112000,2,2,3,759341310
2,3000,112000,1,3,4,738725965
2,3000,112000,2,2,3,707815381
2,3000,112000,1,3,4,750110729
2,3000,112000,2,2,3,691286944
2,3000,112000,1,3,4,752965605
2,3000,112000,2,2,3,668258850
2,3000,112000,1,3,4,750681941
2,3000,112000,2,2,3,791757098
2,3000,112000,1,3,4,714929280
2,3000,112000,2,2,3,686513948
2,3000,112000,1,3,4,736044781
2,3000,112000,2,2,3,768897565
2,3000,112000,1,3,4,736723367
2,3000,112000,2,2,3,662099076
2,3000,112000,1,3,4,741029761
2,3000,112000,2,2,3,707278907
2,3000,112000,1,3,4,723718523
2,3000,112000,2,2,3,643923717
2,3000,112000,1,3,4,766684562
2,3000,112000,2,2,3,755127684
2,3000,112000,1,3,4,742643919
2,3000,112000,2,2,3,693759302
2,3000,112000,1,3,4,768116738
2,3000,112000,2,2,3,736212552
2,3000,112000,1,3,4,706124640
2,3000,112000,2,2,3,688076393
2,3000,112000,1,3,4,716507119
2,3000,112000,2,2,3,670765155
2,3000,112000,1,3,4,723841687
2,3000,112000,2,2,3,781412516
2,3000,112000,1,3,4,747764694
2,3000,112000,2,2,3,766949049
2,3000,112000,1,3,4,721526442
2,3000,112000,2,2,3,798252020
2,3000,112000,1,3,4,729143261
2,3000,112000,2,2,3,748185109
2,3000,112000,1,3,4,731023879
2,3000,112000,2,2,3,790434665
2,3000,112000,1,3,4,708138291
2,3000,112000,2,2,3,658261257
2,3000,112000,1,3,4,737578013
2,3000,112000,2,2,3,788340485
2,3000,112000,1,3,4,742634050
2,4000,112000,2,2,3,653809593
2,4000,112000,1,3,4,807476679
2,4000,112000,2,2,3,723269685
2,4000,112000,1,3,4,756497882
2,4000,112000,2,2,3,736878111
2,4000,112000,1,3,4,781052893
2,4000,112000,2,2,3,695879931
2,4000,112000,1,3,4,758950107
2,4000,112000,2,2,3,726649192
2,4000,112000,1,3,4,737701573
2,4000,112000,2,2,3,761336407
2,4000,112000,1,3,4,732788043
2,4000,112000,2,2,3,803178971
2,4000,112000,1,3,4,726083112
2,4000,112000,2,2,3,654337383
2,4000,112000,1,3,4,717671650
2,4000,112000,2,2,3,762911089
2,4000,112000,1,3,4,708161977
2,4000,112000,2,2,3,737425638
2,4000,112000,1,3,4,688559179
2,4000,112000,2,2,3,647229009
2,4000,112000,1,3,4,712954709
2,4000,112000,2,2,3,648109316
2,4000,112000,1,3,4,699288255
2,4000,112000,2,2,3,699966051
2,4000,112000,1,3,4,699503792
2,4000,112000,2,2,3,761857880
2,4000,112000,1,3,4,736578097
2,4000,112000,2,2,3,667938307
2,4000,112000,1,3,4,691037064
2,4000,112000,2,2,3,738216729
2,4000,112000,1,3,4,747841671
2,4000,112000,2,2,3,651339210
2,4000,112000,1,3,4,768835588
2,4000,112000,2,2,3,621450650
2,4000,112000,1,3,4,715914195
2,4000,112000,2,2,3,739378101
2,4000,112000,1,3,4,708228295
2,4000,112000,2,2,3,669406010
2,4000,112000,1,3,4,757135018
2,4000,112000,2,2,3,736165576
2,4000,112000,1,3,4,717563092
2,4000,112000,2,2,3,646954654
2,4000,112000,1,3,4,718828680
2,4000,112000,2,2,3,756056544
2,4000,112000,1,3,4,715726292
2,4000,112000,2,2,3,780013106
2,4000,112000,1,3,4,749311348
2,4000,112000,2,2,3,732427236
2,4000,112000,1,3,4,719099482
2,4000,112000,2,2,3,754566341
2,4000,112000,1,3,4,698322681
2,4000,112000,2,2,3,693978391
2,4000,112000,1,3,4,741275299
2,4000,112000,2,2,3,765506216
2,4000,112000,1,3,4,736374008
2,4000,112000,2,2,3,695276744
2,4000,112000,1,3,4,748696713
2,4000,112000,2,2,3,642125209
2,4000,112000,1,3,4,729603941
2,4000,112000,2,2,3,769551281
2,4000,112000,1,3,4,756410246
2,4000,112000,2,2,3,760981916
2,4000,112000,1,3,4,697980033
2,4000,112000,2,2,3,645216544
2,4000,112000,1,3,4,722617944
2,4000,112000,2,2,3,759888836
2,4000,112000,1,3,4,700967152
2,4000,112000,2,2,3,725725858
2,4000,112000,1,3,4,764277340
2,4000,112000,2,2,3,672122327
2,4000,112000,1,3,4,699614718
2,1000,111000,2,2,3,770712653
2,1000,111000,1,3,4,761674714
2,1000,111000,2,2,3,589033281
2,1000,111000,1,3,4,748401436
2,1000,111000,2,2,3,586262094
2,1000,111000,1,3,4,773723852
2,1000,111000,2,2,3,607637345
2,1000,111000,1,3,4,740703692
2,1000,111000,2,2,3,607563920
2,1000,111000,1,3,4,743036700
2,1000,111000,2,2,3,606438471
2,1000,111000,1,3,4,757329633
2,1000,111000,2,2,3,588401277
2,1000,111000,1,3,4,780142191
2,1000,111000,2,2,3,712561138
2,1000,111000,1,3,4,758762992
2,1000,111000,2,2,3,737926583
2,1000,111000,1,3,4,751976346
2,1000,111000,2,2,3,600033159
2,1000,111000,1,3,4,760954678
2,1000,111000,2,2,3,639730224
2,1000,111000,1,3,4,744316500
2,1000,111000,2,2,3,585670750
2,1000,111000,1,3,4,750346793
2,1000,111000,2,2,3,718366420
2,1000,111000,1,3,4,760742694
2,1000,111000,2,2,3,720628767
2,1000,111000,1,3,4,760601767
2,1000,111000,2,2,3,625103327
2,1000,111000,1,3,4,761137055
2,1000,111000,2,2,3,620562449
2,1000,111000,1,3,4,759927522
2,1000,111000,2,2,3,716858453
2,1000,111000,1,3,4,774756534
2,1000,111000,2,2,3,610520643
2,1000,111000,1,3,4,739558899
2,1000,111000,2,2,3,740109189
2,1000,111000,1,3,4,760468733
2,1000,111000,2,2,3,586965944
2,1000,111000,1,3,4,758731412
2,1000,111000,2,2,3,688603392
2,1000,111000,1,3,4,758656014
2,1000,111000,2,2,3,577177178
2,1000,111000,1,3,4,749083179
2,1000,111000,2,2,3,608688581
2,1000,111000,1,3,4,760437152
2,1000,111000,2,2,3,612844573
2,1000,111000,1,3,4,805712120
2,1000,111000,2,2,3,631348368
2,1000,111000,1,3,4,762939117
2,1000,111000,2,2,3,583671705
2,1000,111000,1,3,4,756724077
2,1000,111000,2,2,3,608126843
2,1000,111000,1,3,4,782872719
2,1000,111000,2,2,3,775103130
2,1000,111000,1,3,4,766761934
2,1000,111000,2,2,3,720277829
2,1000,111000,1,3,4,650135993
2,1000,111000,2,2,3,618571693
2,1000,111000,1,3,4,802713553
2,1000,111000,2,2,3,717584409
2,1000,111000,1,3,4,755153343
2,1000,111000,2,2,3,644537169
2,1000,111000,1,3,4,761660896
2,1000,111000,2,2,3,601603499
2,1000,111000,1,3,4,752827045
2,1000,111000,2,2,3,597672518
2,1000,111000,1,3,4,774413492
2,1000,111000,2,2,3,598216492
2,1000,111000,1,3,4,731208625
2,1000,111000,2,2,3,615099814
2,1000,111000,1,3,4,763395455
2,1000,111000,2,2,3,692011716
2,1000,111000,1,3,4,754749902
2,2000,111000,2,2,3,712818913
2,2000,111000,1,3,4,732971210
2,2000,111000,2,2,3,619348968
2,2000,111000,1,3,4,733348202
2,2000,111000,2,2,3,717499141
2,2000,111000,1,3,4,640723430
2,2000,111000,2,2,3,623220341
2,2000,111000,1,3,4,638396737
2,2000,111000,2,2,3,700173298
2,2000,111000,1,3,4,723232973
2,2000,111000,2,2,3,641594262
2,2000,111000,1,3,4,726665772
2,2000,111000,2,2,3,668807560
2,2000,111000,1,3,4,693833911
2,2000,111000,2,2,3,650273764
2,2000,111000,1,3,4,698652697
2,2000,111000,2,2,3,680836962
2,2000,111000,1,3,4,691963951
2,2000,111000,2,2,3,659330651
2,2000,111000,1,3,4,633432680
2,2000,111000,2,2,3,668503993
2,2000,111000,1,3,4,732036033
2,2000,111000,2,2,3,633811251
2,2000,111000,1,3,4,717753759
2,2000,111000,2,2,3,702821322
2,2000,111000,1,3,4,711240284
2,2000,111000,2,2,3,672837230
2,2000,111000,1,3,4,717748232
2,2000,111000,2,2,3,653322859
2,2000,111000,1,3,4,692203568
2,2000,111000,2,2,3,700869647
2,2000,111000,1,3,4,710985667
2,2000,111000,2,2,3,687697033
2,2000,111000,1,3,4,700080925
2,2000,111000,2,2,3,690620596
2,2000,111000,1,3,4,708897802
2,2000,111000,2,2,3,677739706
2,2000,111000,1,3,4,698768361
2,2000,111000,2,2,3,671902448
2,2000,111000,1,3,4,719350942
2,2000,111000,2,2,3,647320593
2,2000,111000,1,3,4,630119887
2,2000,111000,2,2,3,675696449
2,2000,111000,1,3,4,716436063
2,2000,111000,2,2,3,691155886
2,2000,111000,1,3,4,687159375
2,2000,111000,2,2,3,694818826
2,2000,111000,1,3,4,637900529
2,2000,111000,2,2,3,665765176
2,2000,111000,1,3,4,617035698
2,2000,111000,2,2,3,664753021
2,2000,111000,1,3,4,740987127
2,2000,111000,2,2,3,687841908
2,2000,111000,1,3,4,781584235
2,2000,111000,2,2,3,687545841
2,2000,111000,1,3,4,629528542
2,2000,111000,2,2,3,638177649
2,2000,111000,1,3,4,709105443
2,2000,111000,2,2,3,636662574
2,2000,111000,1,3,4,711153438
2,2000,111000,2,2,3,614686110
2,2000,111000,1,3,4,617754548
2,2000,111000,2,2,3,628624946
2,2000,111000,1,3,4,637066409
2,2000,111000,2,2,3,718560640
2,2000,111000,1,3,4,672189436
2,2000,111000,2,2,3,623751287
2,2000,111000,1,3,4,698290311
2,2000,111000,2,2,3,642623786
2,2000,111000,1,3,4,695453595
2,2000,111000,2,2,3,654680820
2,2000,111000,1,3,4,712967341
2,2000,111000,2,2,3,666691273
2,2000,111000,1,3,4,714592158
2,2000,111000,2,2,3,635269085
2,2000,111000,1,3,4,721542628
2,3000,111000,2,2,3,612310862
2,3000,111000,1,3,4,634491811
2,3000,111000,2,2,3,627134347
2,3000,111000,1,3,4,643605150
2,3000,111000,2,2,3,720977337
2,3000,111000,1,3,4,748334327
2,3000,111000,2,2,3,610500906
2,3000,111000,1,3,4,704440610
2,3000,111000,2,2,3,653543528
2,3000,111000,1,3,4,717491641
2,3000,111000,2,2,3,648851063
2,3000,111000,1,3,4,627648715
2,3000,111000,2,2,3,623744183
2,3000,111000,1,3,4,642358904
2,3000,111000,2,2,3,658289680
2,3000,111000,1,3,4,634200876
2,3000,111000,2,2,3,603934533
2,3000,111000,1,3,4,681917804
2,3000,111000,2,2,3,635453041
2,3000,111000,1,3,4,699105482
2,3000,111000,2,2,3,681295274
2,3000,111000,1,3,4,786106956
2,3000,111000,2,2,3,647761930
2,3000,111000,1,3,4,711145543
2,3000,111000,2,2,3,638450424
2,3000,111000,1,3,4,615089550
2,3000,111000,2,2,3,629849479
2,3000,111000,1,3,4,617559934
2,3000,111000,2,2,3,606839149
2,3000,111000,1,3,4,765353840
2,3000,111000,2,2,3,646048294
2,3000,111000,1,3,4,685802599
2,3000,111000,2,2,3,654163295
2,3000,111000,1,3,4,659861599
2,3000,111000,2,2,3,671345447
2,3000,111000,1,3,4,610789078
2,3000,111000,2,2,3,636469934
2,3000,111000,1,3,4,644575460
2,3000,111000,2,2,3,665458055
2,3000,111000,1,3,4,665239360
2,3000,111000,2,2,3,670606069
2,3000,111000,1,3,4,693148613
2,3000,111000,2,2,3,681188690
2,3000,111000,1,3,4,616446327
2,3000,111000,2,2,3,615977751
2,3000,111000,1,3,4,624985690
2,3000,111000,2,2,3,687275433
2,3000,111000,1,3,4,641358593
2,3000,111000,2,2,3,651881210
2,3000,111000,1,3,4,592622404
2,3000,111000,2,2,3,600273566
2,3000,111000,1,3,4,635605418
2,3000,111000,2,2,3,655057418
2,3000,111000,1,3,4,628767453
2,3000,111000,2,2,3,640722246
2,3000,111000,1,3,4,661075869
2,3000,111000,2,2,3,619813991
2,3000,111000,1,3,4,619592927
2,3000,111000,2,2,3,615289297
2,3000,111000,1,3,4,687241484
2,3000,111000,2,2,3,632167487
2,3000,111000,1,3,4,701885750
2,3000,111000,2,2,3,660964547
2,3000,111000,1,3,4,700296067
2,3000,111000,2,2,3,605250650
2,3000,111000,1,3,4,641481756
2,3000,111000,2,2,3,643494618
2,3000,111000,1,3,4,657713336
